Data Source,DISTRICT,Variety,Yield
ARD,Gazipur,BRRI dhan102,8.05
ARD,Gazipur,BRRI dhan102,8.1
ARD,Gazipur,BRRI dhan102,8
ARD,Gazipur,BRRI dhan105,7.9
ARD,Gazipur,BRRI dhan107,8.1
ARD,Gazipur,BRRI dhan105,8.1
ARD,Gazipur,BRRI dhan105,8
ARD,Gazipur,BRRI dhan104,7.25
ARD,Gazipur,BRRI dhan101,7.6
ARD,Gazipur,BRRI dhan105,7.95
ARD,Gazipur,BRRI dhan107,8.15
ARD,Gazipur,BRRI dhan105,8.1
ARD,Gazipur,BRRI dhan104,7.2
ARD,Gazipur,BRRI dhan108,8.5
ARD,Gazipur,BRRI dhan101,7.6
ARD,Gazipur,BRRI dhan105,8.05
ARD,Gazipur,BRRI dhan108,8.4
ARD,Gazipur,BRRI dhan101,7.5
ARD,Gazipur,BRRI dhan102,8.05
ARD,Gazipur,BRRI dhan104,7.3
ARD,Gazipur,BRRI dhan105,8
ARD,Gazipur,BRRI dhan105,8.1
ARD,Gazipur,BRRI dhan107,8.15
ARD,Gazipur,BRRI dhan108,8.5
ARD,Rangamati,BRRI dhan101,7.7
ARD,Rangamati,BRRI dhan102,8
ARD,Rangamati,BRRI dhan102,8.1
ARD,Rangamati,BRRI dhan104,7.25
ARD,Rangamati,BRRI dhan104,7.3
ARD,Rangamati,BRRI dhan105,8
ARD,Rangamati,BRRI dhan105,7.8
ARD,Rangamati,BRRI dhan107,7.9
ARD,Tangail,BRRI dhan108,8.25
ARD,Tangail,BRRI dhan105,8
ARD,Tangail,BRRI dhan104,7.1
ARD,Tangail,BRRI dhan107,8.05
ARD,Tangail,BRRI dhan102,8
ARD,Tangail,BRRI dhan101,7.6
ARD,Tangail,BRRI dhan102,8.05
ARD,Tangail,BRRI dhan108,8.4
ARD,Tangail,BRRI dhan108,8.3
ARD,Tangail,BRRI dhan105,8.05
ARD,Tangail,BRRI dhan105,8.1
ARD,Tangail,BRRI dhan102,8.15
ARD,Tangail,BRRI dhan104,7.3
ARD,Tangail,BRRI dhan101,7.7
ARD,Tangail,BRRI dhan108,8.5
ARD,Tangail,BRRI dhan108,8.4
ARD,Tangail,BRRI dhan108,8.45
ARD,Tangail,BRRI dhan105,8.1
ARD,Tangail,BRRI dhan102,8.05
ARD,Tangail,BRRI dhan107,8.15
ARD,Tangail,BRRI dhan107,8.05
ARD,Tangail,BRRI dhan108,8.4
ARD,Tangail,BRRI dhan108,8.5
ARD,Tangail,BRRI dhan105,8.1
ARD,Tangail,BRRI dhan101,7.6
ARD,Tangail,BRRI dhan108,8.5
ARD,Tangail,BRRI dhan104,7.3
ARD,Tangail,BRRI dhan105,8.05
ARD,Tangail,BRRI dhan102,8.1
ARD,Tangail,BRRI dhan102,8.05
ARD,Narsingdi,BRRI dhan102,8.1
ARD,Narsingdi,BRRI dhan101,7.7
ARD,Narsingdi,BRRI dhan105,8.1
ARD,Narsingdi,BRRI dhan102,8
ARD,Narsingdi,BRRI dhan104,7.3
ARD,Narsingdi,BRRI dhan105,8
ARD,Narsingdi,BRRI dhan107,8.2
ARD,Narsingdi,BRRI dhan104,7.2
ARD,Narsingdi,BRRI dhan104,7.25
ARD,Narsingdi,BRRI dhan102,8.2
ARD,Narsingdi,BRRI dhan107,8.1
ARD,Narsingdi,BRRI dhan104,7.35
ARD,Narsingdi,BRRI dhan104,7.2
ARD,Narsingdi,BRRI dhan104,7.15
ARD,Narsingdi,BRRI dhan105,8
ARD,Narsingdi,BRRI dhan105,8.05
ARD,Narsingdi,BRRI dhan107,8
ARD,Narsingdi,BRRI dhan102,8
ARD,Narsingdi,BRRI dhan102,8.15
ARD,Narsingdi,BRRI dhan102,8.05
ARD,Narsingdi,BRRI dhan105,8.1
ARD,Narsingdi,BRRI dhan104,7.25
ARD,Narsingdi,BRRI dhan104,7.15
ARD,Narsingdi,BRRI dhan107,8.2
ARD,Narsingdi,BRRI dhan102,8
ARD,Narsingdi,BRRI dhan105,8.05
ARD,Narsingdi,BRRI dhan102,8.1
ARD,Narsingdi,BRRI dhan104,7.3
ARD,Narsingdi,BRRI dhan101,7.7
ARD,Narsingdi,BRRI dhan102,8
ARD,Khagrachari,BRRI dhan102,8.05
ARD,Khagrachari,BRRI dhan102,8
ARD,Khagrachari,BRRI dhan102,8.1
ARD,Khagrachari,BRRI dhan101,7.5
ARD,Khagrachari,BRRI dhan105,7.9
ARD,Khagrachari,BRRI dhan102,8
ARD,Khagrachari,BRRI dhan107,8.05
ARD,Khagrachari,BRRI dhan104,7.25
ARD,Khagrachari,BRRI dhan104,7.2
ARD,Khagrachari,BRRI dhan105,8.1
ARD,Manikganj,BRRI dhan102,8
ARD,Manikganj,BRRI dhan102,8.1
ARD,Manikganj,BRRI dhan101,7.6
ARD,Manikganj,BRRI dhan104,7.3
ARD,Manikganj,BRRI dhan107,8.15
ARD,Manikganj,BRRI dhan102,8.05
ARD,Manikganj,BRRI dhan105,8.1
ARD,Manikganj,BRRI dhan105,8
ARD,Manikganj,BRRI dhan104,7.25
ARD,Manikganj,BRRI dhan102,8.05
ARD,Manikganj,BRRI dhan102,8.1
ARD,Manikganj,BRRI dhan104,7.2
ARD,Manikganj,BRRI dhan101,7.7
ARD,Manikganj,BRRI dhan105,8.1
ARD,Manikganj,BRRI dhan102,8.1
ARD,Manikganj,BRRI dhan104,7.3
ARD,Manikganj,BRRI dhan102,8
ARD,Manikganj,BRRI dhan102,8.05
ARD,Manikganj,BRRI dhan107,8.2
ARD,Manikganj,BRRI dhan105,8.1
ARD,Manikganj,BRRI dhan102,8.15
ARD,Manikganj,BRRI dhan102,8
ARD,Manikganj,BRRI dhan102,8.05
ARD,Manikganj,BRRI dhan102,7.9
ARD,Manikganj,BRRI dhan101,7.7
ARD,Manikganj,BRRI dhan104,7.3
ARD,Manikganj,BRRI dhan104,7.2
ARD,Manikganj,BRRI dhan105,8.05
ARD,Manikganj,BRRI dhan105,8
ARD,Manikganj,BRRI dhan107,8.15
ARD,Mymensingh,BRRI dhan102,8
ARD,Mymensingh,BRRI dhan107,8.2
ARD,Mymensingh,BRRI dhan102,7.9
ARD,Mymensingh,BRRI dhan105,8.05
ARD,Mymensingh,BRRI dhan105,8
ARD,Mymensingh,BRRI dhan101,7.6
ARD,Mymensingh,BRRI dhan104,7.3
ARD,Mymensingh,BRRI dhan108,8.5
ARD,Mymensingh,BRRI dhan108,8.45
ARD,Mymensingh,BRRI dhan104,7.25
ARD,Mymensingh,BRRI dhan101,7.6
ARD,Mymensingh,BRRI dhan101,7.5
ARD,Mymensingh,BRRI dhan102,8
ARD,Mymensingh,BRRI dhan102,8.05
ARD,Mymensingh,BRRI dhan102,8.1
ARD,Mymensingh,BRRI dhan104,7.2
ARD,Mymensingh,BRRI dhan104,7.3
ARD,Mymensingh,BRRI dhan104,7.15
ARD,Mymensingh,BRRI dhan105,8
ARD,Mymensingh,BRRI dhan105,8.05
ARD,Mymensingh,BRRI dhan105,8.1
ARD,Mymensingh,BRRI dhan107,8.15
ARD,Mymensingh,BRRI dhan108,8.5
ARD,Mymensingh,BRRI dhan108,8.45
ARD,Rangamati,BRRI dhan102,8
ARD,Rangamati,BRRI dhan102,7.9
ARD,Rangamati,BRRI dhan104,7.2
ARD,Rangamati,BRRI dhan104,7.15
ARD,Rangamati,BRRI dhan104,7.25
ARD,Rangamati,BRRI dhan105,8.1
ARD,Rangamati,BRRI dhan105,8
ARD,Rangamati,BRRI dhan105,8.05
ARD,Sherpur,BRRI dhan105,8.1
ARD,Sherpur,BRRI dhan108,8.5
ARD,Sherpur,BRRI dhan108,8.45
ARD,Sherpur,BRRI dhan101,7.6
ARD,Sherpur,BRRI dhan104,7.25
ARD,Sherpur,BRRI dhan105,8.05
ARD,Sherpur,BRRI dhan101,7.5
ARD,Sherpur,BRRI dhan107,8.2
ARD,Sherpur,BRRI dhan104,7.3
ARD,Sherpur,BRRI dhan107,8.1
ARD,Sherpur,BRRI dhan104,7.2
ARD,Sherpur,BRRI dhan101,7.6
ARD,Sherpur,BRRI dhan108,8.45
ARD,Sherpur,BRRI dhan102,8
ARD,Sherpur,BRRI dhan105,8.1
ARD,Sherpur,BRRI dhan102,8.1
ARD,Sherpur,BRRI dhan102,8
ARD,Sherpur,BRRI dhan102,8.05
ARD,Sherpur,BRRI dhan101,7.6
ARD,Sherpur,BRRI dhan101,7.7
ARD,Sherpur,BRRI dhan101,7.5
ARD,Sherpur,BRRI dhan102,8.05
ARD,Sherpur,BRRI dhan102,8.1
ARD,Sherpur,BRRI dhan102,7.9
ARD,Sherpur,BRRI dhan102,8
ARD,Sherpur,BRRI dhan104,7.3
ARD,Sherpur,BRRI dhan104,7.25
ARD,Sherpur,BRRI dhan108,8.45
ARD,Sherpur,BRRI dhan105,8.05
ARD,Sherpur,BRRI dhan105,8.1
ARD,Sherpur,BRRI dhan105,8
ARD,Sherpur,BRRI dhan107,8.15
ARD,Sherpur,BRRI dhan107,8.1
ARD,Sherpur,BRRI dhan104,7.25
ARD,Sherpur,BRRI dhan108,8.5
ARD,Sherpur,BRRI dhan108,8.4
ARD,Sherpur,BRRI dhan101,7.5
ARD,Sherpur,BRRI dhan101,7.45
ARD,Sherpur,BRRI dhan101,7.6
ARD,Sherpur,BRRI dhan102,8.05
ARD,Sherpur,BRRI dhan102,8.1
ARD,Sherpur,BRRI dhan102,8.15
ARD,Sherpur,BRRI dhan102,8
ARD,Sherpur,BRRI dhan104,7.3
ARD,Sherpur,BRRI dhan104,7.2
ARD,Sherpur,BRRI dhan104,7.15
ARD,Sherpur,BRRI dhan105,8.1
ARD,Sherpur,BRRI dhan105,8
ARD,Sherpur,BRRI dhan107,8.2
ARD,Sherpur,BRRI dhan107,8.15
ARD,Sherpur,BRRI dhan108,8.4
ARD,Sherpur,BRRI dhan108,8.5
ARD,Sherpur,BRRI dhan108,8.35
ARD,Sherpur,BRRI dhan105,8.05
ARD,Netrakona,BRRI dhan102,8.1
ARD,Netrakona,BRRI dhan107,8.15
ARD,Netrakona,BRRI dhan105,8
ARD,Netrakona,BRRI dhan104,7.2
ARD,Netrakona,BRRI dhan102,8.05
ARD,Netrakona,BRRI dhan101,7.5
ARD,Netrakona,BRRI dhan102,8
ARD,Netrakona,BRRI dhan104,7.3
ARD,Netrakona,BRRI dhan105,7.9
ARD,Netrakona,BRRI dhan102,8.05
ARD,Netrakona,BRRI dhan102,8.1
ARD,Netrakona,BRRI dhan105,8.05
ARD,Netrakona,BRRI dhan102,7.9
ARD,Netrakona,BRRI dhan102,7.95
ARD,Netrakona,BRRI dhan105,8.05
ARD,Netrakona,BRRI dhan101,7.6
ARD,Netrakona,BRRI dhan102,8
ARD,Netrakona,BRRI dhan104,7.25
ARD,Netrakona,BRRI dhan105,7.95
ARD,Netrakona,BRRI dhan107,8.1
ARD,Netrakona,BRRI dhan102,8
ARD,Netrakona,BRRI dhan107,8.2
ARD,Netrakona,BRRI dhan102,8.1
ARD,Netrakona,BRRI dhan102,8.05
ARD,Netrakona,BRRI dhan104,7.25
ARD,Netrakona,BRRI dhan102,8
ARD,Netrakona,BRRI dhan105,8.1
ARD,Netrakona,BRRI dhan105,8.05
ARD,Netrakona,BRRI dhan104,7.2
ARD,Netrakona,BRRI dhan101,7.7
ARD,Khagrachari,BRRI dhan101,7.6
ARD,Khagrachari,BRRI dhan101,7.5
ARD,Khagrachari,BRRI dhan101,7.45
ARD,Khagrachari,BRRI dhan102,8
ARD,Khagrachari,BRRI dhan102,8.05
ARD,Khagrachari,BRRI dhan102,8.1
ARD,Khagrachari,BRRI dhan102,7.95
ARD,Khagrachari,BRRI dhan102,7.98
ARD,Khagrachari,BRRI dhan102,7.85
ARD,Khagrachari,BRRI dhan102,8.05
ARD,Khagrachari,BRRI dhan104,7.3
ARD,Khagrachari,BRRI dhan104,7.2
ARD,Khagrachari,BRRI dhan104,7.25
ARD,Khagrachari,BRRI dhan105,8.05
ARD,Khagrachari,BRRI dhan105,8
ARD,Khagrachari,BRRI dhan105,7.98
ARD,Khagrachari,BRRI dhan107,8.2
ARD,Khagrachari,BRRI dhan107,8.1
ARD,Munshiganj,BRRI dhan101,7.6
ARD,Munshiganj,BRRI dhan102,8
ARD,Munshiganj,BRRI dhan107,8.15
ARD,Munshiganj,BRRI dhan102,7.9
ARD,Munshiganj,BRRI dhan105,8.03
ARD,Munshiganj,BRRI dhan104,7.2
ARD,Munshiganj,BRRI dhan102,8
ARD,Munshiganj,BRRI dhan102,8.05
ARD,Munshiganj,BRRI dhan101,7.7
ARD,Munshiganj,BRRI dhan102,8
ARD,Munshiganj,BRRI dhan102,8.1
ARD,Munshiganj,BRRI dhan102,8.05
ARD,Munshiganj,BRRI dhan102,7.9
ARD,Munshiganj,BRRI dhan104,7.25
ARD,Munshiganj,BRRI dhan105,8.05
ARD,Munshiganj,BRRI dhan107,8.15
ARD,Munshiganj,BRRI dhan102,8
ARD,Munshiganj,BRRI dhan101,7.5
ARD,Munshiganj,BRRI dhan102,8
ARD,Munshiganj,BRRI dhan104,7.2
ARD,Munshiganj,BRRI dhan105,7.95
ARD,Munshiganj,BRRI dhan104,7.3
ARD,Munshiganj,BRRI dhan102,7.95
ARD,Munshiganj,BRRI dhan107,8.1
ARD,Mymensingh,BRRI dhan102,8.05
ARD,Mymensingh,BRRI dhan108,8.45
ARD,Mymensingh,BRRI dhan102,7.9
ARD,Mymensingh,BRRI dhan104,7.1
ARD,Mymensingh,BRRI dhan105,8
ARD,Mymensingh,BRRI dhan105,8.1
ARD,Mymensingh,BRRI dhan101,7.7
ARD,Mymensingh,BRRI dhan101,7.5
ARD,Mymensingh,BRRI dhan107,8.15
ARD,Mymensingh,BRRI dhan102,8.05
ARD,Mymensingh,BRRI dhan104,7.2
ARD,Mymensingh,BRRI dhan105,8
ARD,Mymensingh,BRRI dhan108,8.5
ARD,Mymensingh,BRRI dhan104,7.25
ARD,Kishoreganj,BRRI dhan101,7.5
ARD,Kishoreganj,BRRI dhan108,8.5
ARD,Kishoreganj,BRRI dhan105,8.05
ARD,Kishoreganj,BRRI dhan105,8.1
ARD,Kishoreganj,BRRI dhan104,7.2
ARD,Kishoreganj,BRRI dhan104,7.3
ARD,Kishoreganj,BRRI dhan102,8
ARD,Kishoreganj,BRRI dhan108,8.45
ARD,Kishoreganj,BRRI dhan102,8.1
ARD,Kishoreganj,BRRI dhan107,8.2
ARD,Kishoreganj,BRRI dhan105,8.05
ARD,Kishoreganj,BRRI dhan105,7.95
ARD,Kishoreganj,BRRI dhan107,8.15
ARD,Kishoreganj,BRRI dhan104,7.15
ARD,Kishoreganj,BRRI dhan101,7.5
ARD,Kishoreganj,BRRI dhan104,7.25
ARD,Kishoreganj,BRRI dhan104,7.2
ARD,Kishoreganj,BRRI dhan102,7.95
ARD,Kishoreganj,BRRI dhan102,8
ARD,Kishoreganj,BRRI dhan102,8.05
ARD,Kishoreganj,BRRI dhan105,7.95
ARD,Kishoreganj,BRRI dhan102,8.05
ARD,Kishoreganj,BRRI dhan104,7.15
ARD,Kishoreganj,BRRI dhan105,8.15
ARD,Kishoreganj,BRRI dhan104,7.2
ARD,Kishoreganj,BRRI dhan102,7.6
ARD,Kishoreganj,BRRI dhan107,8.05
ARD,Kishoreganj,BRRI dhan104,7.1
ARD,Kishoreganj,BRRI dhan102,8.1
ARD,Kishoreganj,BRRI dhan102,8.05
ARD,Jamalpur,BRRI dhan108,8.4
ARD,Jamalpur,BRRI dhan108,8.45
ARD,Jamalpur,BRRI dhan102,7.95
ARD,Jamalpur,BRRI dhan102,8.05
ARD,Jamalpur,BRRI dhan102,8
ARD,Jamalpur,BRRI dhan107,8.15
ARD,Jamalpur,BRRI dhan104,7.2
ARD,Jamalpur,BRRI dhan104,7.25
ARD,Jamalpur,BRRI dhan105,8.1
ARD,Jamalpur,BRRI dhan105,8.05
ARD,Jamalpur,BRRI dhan101,7.5
ARD,Jamalpur,BRRI dhan102,7.95
ARD,Jamalpur,BRRI dhan102,8.05
ARD,Jamalpur,BRRI dhan102,8
ARD,Jamalpur,BRRI dhan105,8.05
ARD,Jamalpur,BRRI dhan105,8.1
ARD,Jamalpur,BRRI dhan104,7.3
ARD,Jamalpur,BRRI dhan104,7.1
ARD,Jamalpur,BRRI dhan107,8.15
ARD,Jamalpur,BRRI dhan108,8.5
ARD,Jamalpur,BRRI dhan108,8.4
ARD,Jamalpur,BRRI dhan101,7.6
ARD,Jamalpur,BRRI dhan107,8.1
ARD,Jamalpur,BRRI dhan101,7.5
ARD,Jamalpur,BRRI dhan102,8
ARD,Jamalpur,BRRI dhan102,8.1
ARD,Jamalpur,BRRI dhan102,8.05
ARD,Jamalpur,BRRI dhan104,7.3
ARD,Jamalpur,BRRI dhan104,7.1
ARD,Jamalpur,BRRI dhan105,8.05
ARD,Jamalpur,BRRI dhan105,8.1
ARD,Jamalpur,BRRI dhan108,8.45
ARD,Jamalpur,BRRI dhan108,8.4
ARD,Khagrachari,BRRI dhan104,7.2
ARD,Khagrachari,BRRI dhan102,8
ARD,Khagrachari,BRRI dhan105,8.05
ARD,Khagrachari,BRRI dhan102,8.1
ARD,Khagrachari,BRRI dhan104,7.3
ARD,Khagrachari,BRRI dhan105,7.95
ARD,Khagrachari,BRRI dhan104,7.15
ARD,Khagrachari,BRRI dhan101,7.6
ARD,Khagrachari,BRRI dhan102,7.9
ARD,Khagrachari,BRRI dhan107,8.05
ARD,Gaibandha,BRRI dhan105,8.05
ARD,Gaibandha,BRRI dhan101,7.5
ARD,Gaibandha,BRRI dhan104,7.2
ARD,Gaibandha,BRRI dhan101,7.6
ARD,Gaibandha,BRRI dhan102,7.9
ARD,Gaibandha,BRRI dhan105,8
ARD,Gaibandha,BRRI dhan107,8
ARD,Gaibandha,BRRI dhan101,7.5
ARD,Gaibandha,BRRI dhan105,7.95
ARD,Gaibandha,BRRI dhan102,8
ARD,Gaibandha,BRRI dhan101,7.7
ARD,Gaibandha,BRRI dhan105,8.05
ARD,Gaibandha,BRRI dhan102,7.9
ARD,Gaibandha,BRRI dhan102,8.05
ARD,Gaibandha,BRRI dhan104,7.15
ARD,Gaibandha,BRRI dhan108,8.4
ARD,Gaibandha,BRRI dhan105,8
ARD,Gaibandha,BRRI dhan102,7.95
ARD,Gaibandha,BRRI dhan102,7.9
ARD,Gaibandha,BRRI dhan104,7.2
ARD,Gaibandha,BRRI dhan102,8
ARD,Gaibandha,BRRI dhan105,7.95
ARD,Gaibandha,BRRI dhan107,8.1
ARD,Gaibandha,BRRI dhan101,7.6
ARD,Gaibandha,BRRI dhan101,7.5
ARD,Gaibandha,BRRI dhan101,7.7
ARD,Gaibandha,BRRI dhan102,8.05
ARD,Gaibandha,BRRI dhan102,8
ARD,Gaibandha,BRRI dhan104,7.15
ARD,Gaibandha,BRRI dhan104,7.3
ARD,Gaibandha,BRRI dhan102,8.05
ARD,Gaibandha,BRRI dhan105,8.1
 Barishal RS,Barguna,BRRI dhan105,8.05
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan105,7.95
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan101,7.6
 Barishal RS,Barguna,BRRI dhan107,8.15
 Barishal RS,Barguna,BRRI dhan101,7.5
 Barishal RS,Barguna,BRRI dhan107,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan101,7.7
 Barishal RS,Barguna,BRRI dhan107,8.2
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,9.95
 Barishal RS,Barguna,BRRI dhan104,7.3
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan104,7.15
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan104,7.25
 Barishal RS,Barguna,BRRI dhan104,7.1
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan105,8
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan104,7.15
 Barishal RS,Barguna,BRRI dhan104,7.25
 Barishal RS,Barguna,BRRI dhan102,8.15
 Barishal RS,Barguna,BRRI dhan105,8.1
 Barishal RS,Barguna,BRRI dhan104,7.2
 Barishal RS,Barguna,BRRI dhan105,8
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan107,8.05
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan107,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan107,8
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan107,8.05
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan107,8.15
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan104,7.2
 Barishal RS,Barguna,BRRI dhan104,7.15
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan105,8.05
 Barishal RS,Barguna,BRRI dhan104,7.25
 Barishal RS,Barguna,BRRI dhan101,7.7
 Barishal RS,Barguna,BRRI dhan101,7.6
 Barishal RS,Barguna,BRRI dhan104,7.3
 Barishal RS,Barguna,BRRI dhan104,7.2
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan105,8.05
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan105,8
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan105,8.05
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan105,8
 Barishal RS,Barguna,BRRI dhan107,8.1
 Barishal RS,Barguna,BRRI dhan105,8.1
 Barishal RS,Barguna,BRRI dhan105,8.05
 Barishal RS,Barguna,BRRI dhan105,8
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan104,7.2
 Barishal RS,Barguna,BRRI dhan104,7.15
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan105,8.1
 Barishal RS,Barguna,BRRI dhan104,7.3
 Barishal RS,Barguna,BRRI dhan107,8.15
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan107,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan104,7.15
 Barishal RS,Barguna,BRRI dhan105,8.1
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan101,7.6
 Barishal RS,Barguna,BRRI dhan104,7.25
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barguna,BRRI dhan104,7.15
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan101,7.65
 Barishal RS,Barguna,BRRI dhan102,7.95
 Barishal RS,Barguna,BRRI dhan102,8.1
 Barishal RS,Barguna,BRRI dhan102,8
 Barishal RS,Barguna,BRRI dhan102,8.05
 Barishal RS,Barguna,BRRI dhan102,7.9
 Barishal RS,Barishal,BRRI dhan107,8.1
 Barishal RS,Barishal,BRRI dhan105,8
 Barishal RS,Barishal,BRRI dhan105,7.95
 Barishal RS,Barishal,BRRI dhan102,8.1
 Barishal RS,Barishal,BRRI dhan105,8
 Barishal RS,Barishal,BRRI dhan102,7.95
 Barishal RS,Barishal,BRRI dhan102,8.1
 Barishal RS,Barishal,BRRI dhan102,8
 Barishal RS,Barishal,BRRI dhan102,8.05
 Barishal RS,Barishal,BRRI dhan102,7.9
 Barishal RS,Barishal,BRRI dhan102,8.05
 Barishal RS,Barishal,BRRI dhan102,7.9
 Barishal RS,Barishal,BRRI dhan102,7.95
 Barishal RS,Barishal,BRRI dhan102,8.1
 Barishal RS,Barishal,BRRI dhan102,8
 Barishal RS,Barishal,BRRI dhan104,7.3
 Barishal RS,Barishal,BRRI dhan102,8.1
 Barishal RS,Barishal,BRRI dhan104,7.2
 Barishal RS,Barishal,BRRI dhan104,7.15
 Barishal RS,Barishal,BRRI dhan105,8.05
 Barishal RS,Barishal,BRRI dhan105,8
 Barishal RS,Barishal,BRRI dhan105,7.95
 Barishal RS,Barishal,BRRI dhan102,8
 Barishal RS,Barishal,BRRI dhan105,7.95
 Barishal RS,Barishal,BRRI dhan102,8.1
 Barishal RS,Barishal,BRRI dhan102,8
 Barishal RS,Barishal,BRRI dhan102,8.05
 Barishal RS,Barishal,BRRI dhan102,7.9
 Barishal RS,Barishal,BRRI dhan102,8.1
 Barishal RS,Barishal,BRRI dhan102,8
 Barishal RS,Barishal,BRRI dhan102,8.05
 Barishal RS,Barishal,BRRI dhan102,7.9
 Barishal RS,Barishal,BRRI dhan101,7.7
 Barishal RS,Barishal,BRRI dhan102,7.95
 Barishal RS,Barishal,BRRI dhan104,7.3
 Barishal RS,Barishal,BRRI dhan104,7.2
 Barishal RS,Barishal,BRRI dhan102,8.05
 Barishal RS,Barishal,BRRI dhan102,7.9
 Barishal RS,Barishal,BRRI dhan101,7.55
 Barishal RS,Barishal,BRRI dhan104,7.2
 Barishal RS,Barishal,BRRI dhan102,8
 Barishal RS,Barishal,BRRI dhan104,7.15
 Barishal RS,Barishal,BRRI dhan102,8.05
 Barishal RS,Barishal,BRRI dhan104,7.2
 Barishal RS,Barishal,BRRI dhan102,7.95
